Step	Time	Epot	Ekin	Etot	T
11912	0.011912	100.585631	1033.726907	1134.312538	1.144688
11913	0.011913	100.593907	1033.735095	1134.329002	1.144697
11914	0.011914	100.602178	1033.743286	1134.345464	1.144706
11915	0.011915	100.610444	1033.751480	1134.361924	1.144715
11916	0.011916	100.618705	1033.759678	1134.378383	1.144724
11917	0.011917	100.626961	1033.767879	1134.394840	1.144733
11918	0.011918	100.635212	1033.776084	1134.411295	1.144742
11919	0.011919	100.643458	1033.784291	1134.427749	1.144751
11920	0.011920	100.651699	1033.792502	1134.444201	1.144761
11921	0.011921	100.659935	1033.800717	1134.460652	1.144770
11922	0.011922	100.668166	1033.808935	1134.477100	1.144779
11923	0.011923	100.676392	1033.817156	1134.493548	1.144788
11924	0.011924	100.684612	1033.825381	1134.509993	1.144797
11925	0.011925	100.692828	1033.833609	1134.526437	1.144806
11926	0.011926	100.701039	1033.841840	1134.542879	1.144815
11927	0.011927	100.709245	1033.850075	1134.559320	1.144824
11928	0.011928	100.717446	1033.858313	1134.575759	1.144833
11929	0.011929	100.725642	1033.866554	1134.592196	1.144843
11930	0.011930	100.733833	1033.874799	1134.608631	1.144852
11931	0.011931	100.742018	1033.883047	1134.625065	1.144861
11932	0.011932	100.750199	1033.891299	1134.641498	1.144870
11933	0.011933	100.758375	1033.899554	1134.657928	1.144879
11934	0.011934	100.766545	1033.907812	1134.674357	1.144888
11935	0.011935	100.774711	1033.916074	1134.690785	1.144897
11936	0.011936	100.782872	1033.924339	1134.707210	1.144907
11937	0.011937	100.791027	1033.932607	1134.723634	1.144916
11938	0.011938	100.799178	1033.940879	1134.740057	1.144925
11939	0.011939	100.807324	1033.949154	1134.756478	1.144934
11940	0.011940	100.815464	1033.957433	1134.772897	1.144943
11941	0.011941	100.823600	1033.965715	1134.789314	1.144952
11942	0.011942	100.831730	1033.974000	1134.805730	1.144961
11943	0.011943	100.839856	1033.982289	1134.822144	1.144971
11944	0.011944	100.847976	1033.990581	1134.838557	1.144980
11945	0.011945	100.856091	1033.998876	1134.854967	1.144989
11946	0.011946	100.864202	1034.007175	1134.871377	1.144998
11947	0.011947	100.872307	1034.015477	1134.887784	1.145007
11948	0.011948	100.880407	1034.023783	1134.904190	1.145017
11949	0.011949	100.888502	1034.032092	1134.920594	1.145026
11950	0.011950	100.896592	1034.040404	1134.936997	1.145035
11951	0.011951	100.904678	1034.048720	1134.953398	1.145044
11952	0.011952	100.912758	1034.057039	1134.969797	1.145053
11953	0.011953	100.920833	1034.065362	1134.986195	1.145063
11954	0.011954	100.928903	1034.073688	1135.002591	1.145072
11955	0.011955	100.936968	1034.082017	1135.018985	1.145081
11956	0.011956	100.945027	1034.090350	1135.035378	1.145090
11957	0.011957	100.953082	1034.098686	1135.051769	1.145100
11958	0.011958	100.961132	1034.107026	1135.068158	1.145109
11959	0.011959	100.969177	1034.115369	1135.084546	1.145118
11960	0.011960	100.977216	1034.123715	1135.100932	1.145127
11961	0.011961	100.985251	1034.132065	1135.117316	1.145136
11962	0.011962	100.993281	1034.140418	1135.133699	1.145146
11963	0.011963	101.001305	1034.148775	1135.150080	1.145155
11964	0.011964	101.009325	1034.157135	1135.166460	1.145164
11965	0.011965	101.017339	1034.165498	1135.182837	1.145174
11966	0.011966	101.025348	1034.173865	1135.199213	1.145183
11967	0.011967	101.033353	1034.182235	1135.215588	1.145192
11968	0.011968	101.041352	1034.190609	1135.231961	1.145201
11969	0.011969	101.049346	1034.198986	1135.248332	1.145211
11970	0.011970	101.057335	1034.207367	1135.264701	1.145220
11971	0.011971	101.065319	1034.215750	1135.281069	1.145229
11972	0.011972	101.073298	1034.224138	1135.297436	1.145238
11973	0.011973	101.081272	1034.232528	1135.313800	1.145248
11974	0.011974	101.089241	1034.240922	1135.330163	1.145257
11975	0.011975	101.097204	1034.249320	1135.346524	1.145266
11976	0.011976	101.105163	1034.257721	1135.362884	1.145276
11977	0.011977	101.113117	1034.266125	1135.379242	1.145285
11978	0.011978	101.121065	1034.274533	1135.395598	1.145294
11979	0.011979	101.129009	1034.282944	1135.411953	1.145304
11980	0.011980	101.136947	1034.291359	1135.428306	1.145313
11981	0.011981	101.144880	1034.299777	1135.444657	1.145322
11982	0.011982	101.152808	1034.308198	1135.461007	1.145331
11983	0.011983	101.160732	1034.316623	1135.477355	1.145341
11984	0.011984	101.168650	1034.325051	1135.493701	1.145350
11985	0.011985	101.176563	1034.333483	1135.510046	1.145359
11986	0.011986	101.184470	1034.341918	1135.526389	1.145369
11987	0.011987	101.192373	1034.350357	1135.542730	1.145378
11988	0.011988	101.200271	1034.358799	1135.559070	1.145388
11989	0.011989	101.208164	1034.367244	1135.575408	1.145397
11990	0.011990	101.216051	1034.375693	1135.591744	1.145406
11991	0.011991	101.223934	1034.384146	1135.608079	1.145416
11992	0.011992	101.231811	1034.392601	1135.624412	1.145425
11993	0.011993	101.239683	1034.401060	1135.640744	1.145434
11994	0.011994	101.247550	1034.409523	1135.657073	1.145444
11995	0.011995	101.255413	1034.417989	1135.673402	1.145453
11996	0.011996	101.263270	1034.426459	1135.689728	1.145462
11997	0.011997	101.271121	1034.434931	1135.706053	1.145472
11998	0.011998	101.278968	1034.443408	1135.722376	1.145481
11999	0.011999	101.286810	1034.451888	1135.738698	1.145491
12000	0.012000	101.294647	1034.460371	1135.755017	1.145500
12001	0.012001	101.302478	1034.468858	1135.771336	1.145509
12002	0.012002	101.310305	1034.477348	1135.787652	1.145519
12003	0.012003	101.318126	1034.485841	1135.803967	1.145528
12004	0.012004	101.325942	1034.494338	1135.820280	1.145538
12005	0.012005	101.333753	1034.502839	1135.836592	1.145547
12006	0.012006	101.341559	1034.511343	1135.852902	1.145556
12007	0.012007	101.349360	1034.519850	1135.869210	1.145566
12008	0.012008	101.357156	1034.528361	1135.885517	1.145575
12009	0.012009	101.364947	1034.536875	1135.901821	1.145585
12010	0.012010	101.372732	1034.545393	1135.918125	1.145594
12011	0.012011	101.380513	1034.553914	1135.934426	1.145604
12012	0.012012	101.388288	1034.562438	1135.950726	1.145613
12013	0.012013	101.396058	1034.570966	1135.967025	1.145622
12014	0.012014	101.403823	1034.579498	1135.983321	1.145632
12015	0.012015	101.411583	1034.588033	1135.999616	1.145641
12016	0.012016	101.419338	1034.596571	1136.015909	1.145651
12017	0.012017	101.427088	1034.605113	1136.032201	1.145660
12018	0.012018	101.434833	1034.613658	1136.048491	1.145670
12019	0.012019	101.442572	1034.622207	1136.064779	1.145679
12020	0.012020	101.450307	1034.630759	1136.081066	1.145689
12021	0.012021	101.458036	1034.639315	1136.097351	1.145698
12022	0.012022	101.465760	1034.647874	1136.113635	1.145708
12023	0.012023	101.473479	1034.656437	1136.129916	1.145717
12024	0.012024	101.481193	1034.665003	1136.146196	1.145727
12025	0.012025	101.488902	1034.673572	1136.162475	1.145736
12026	0.012026	101.496606	1034.682145	1136.178751	1.145745
12027	0.012027	101.504304	1034.690722	1136.195026	1.145755
12028	0.012028	101.511998	1034.699302	1136.211300	1.145764
12029	0.012029	101.519686	1034.707885	1136.227572	1.145774
12030	0.012030	101.527369	1034.716472	1136.243842	1.145784
12031	0.012031	101.535047	1034.725063	1136.260110	1.145793
12032	0.012032	101.542720	1034.733656	1136.276377	1.145803
12033	0.012033	101.550388	1034.742254	1136.292642	1.145812
12034	0.012034	101.558051	1034.750854	1136.308905	1.145822
12035	0.012035	101.565708	1034.759459	1136.325167	1.145831
12036	0.012036	101.573361	1034.768066	1136.341427	1.145841
12037	0.012037	101.581008	1034.776678	1136.357686	1.145850
12038	0.012038	101.588650	1034.785292	1136.373942	1.145860
12039	0.012039	101.596287	1034.793910	1136.390198	1.145869
12040	0.012040	101.603919	1034.802532	1136.406451	1.145879
12041	0.012041	101.611546	1034.811157	1136.422703	1.145888
12042	0.012042	101.619167	1034.819786	1136.438953	1.145898
12043	0.012043	101.626784	1034.828418	1136.455201	1.145907
12044	0.012044	101.634395	1034.837053	1136.471448	1.145917
12045	0.012045	101.642001	1034.845693	1136.487693	1.145927
12046	0.012046	101.649602	1034.854335	1136.503937	1.145936
12047	0.012047	101.657198	1034.862981	1136.520179	1.145946
12048	0.012048	101.664788	1034.871631	1136.536419	1.145955
12049	0.012049	101.672374	1034.880284	1136.552657	1.145965
12050	0.012050	101.679954	1034.888940	1136.568894	1.145974
12051	0.012051	101.687529	1034.897600	1136.585129	1.145984
12052	0.012052	101.695100	1034.906263	1136.601363	1.145994
12053	0.012053	101.702664	1034.914930	1136.617595	1.146003
12054	0.012054	101.710224	1034.923601	1136.633825	1.146013
12055	0.012055	101.717779	1034.932275	1136.650054	1.146022
12056	0.012056	101.725328	1034.940952	1136.666280	1.146032
12057	0.012057	101.732873	1034.949633	1136.682506	1.146042
12058	0.012058	101.740412	1034.958318	1136.698729	1.146051
12059	0.012059	101.747946	1034.967005	1136.714951	1.146061
12060	0.012060	101.755474	1034.975697	1136.731171	1.146070
12061	0.012061	101.762998	1034.984392	1136.747390	1.146080
12062	0.012062	101.770517	1034.993090	1136.763607	1.146090
12063	0.012063	101.778030	1035.001792	1136.779822	1.146099
12064	0.012064	101.785538	1035.010497	1136.796035	1.146109
12065	0.012065	101.793041	1035.019206	1136.812247	1.146119
12066	0.012066	101.800539	1035.027919	1136.828458	1.146128
12067	0.012067	101.808031	1035.036635	1136.844666	1.146138
12068	0.012068	101.815519	1035.045354	1136.860873	1.146148
12069	0.012069	101.823001	1035.054077	1136.877078	1.146157
12070	0.012070	101.830478	1035.062804	1136.893282	1.146167
12071	0.012071	101.837950	1035.071534	1136.909484	1.146177
12072	0.012072	101.845417	1035.080267	1136.925684	1.146186
12073	0.012073	101.852879	1035.089004	1136.941883	1.146196
12074	0.012074	101.860335	1035.097744	1136.958079	1.146206
12075	0.012075	101.867786	1035.106488	1136.974275	1.146215
12076	0.012076	101.875232	1035.115236	1136.990468	1.146225
12077	0.012077	101.882673	1035.123987	1137.006660	1.146235
12078	0.012078	101.890109	1035.132741	1137.022850	1.146244
12079	0.012079	101.897540	1035.141500	1137.039039	1.146254
12080	0.012080	101.904965	1035.150261	1137.055226	1.146264
12081	0.012081	101.912385	1035.159026	1137.071411	1.146273
12082	0.012082	101.919800	1035.167795	1137.087595	1.146283
12083	0.012083	101.927210	1035.176567	1137.103777	1.146293
12084	0.012084	101.934614	1035.185343	1137.119957	1.146303
12085	0.012085	101.942014	1035.194122	1137.136136	1.146312
12086	0.012086	101.949408	1035.202904	1137.152313	1.146322
12087	0.012087	101.956797	1035.211691	1137.168488	1.146332
12088	0.012088	101.964181	1035.220480	1137.184661	1.146342
12089	0.012089	101.971560	1035.229274	1137.200833	1.146351
12090	0.012090	101.978933	1035.238070	1137.217004	1.146361
12091	0.012091	101.986301	1035.246871	1137.233172	1.146371
12092	0.012092	101.993664	1035.255675	1137.249339	1.146380
12093	0.012093	102.001022	1035.264482	1137.265504	1.146390
12094	0.012094	102.008375	1035.273293	1137.281668	1.146400
12095	0.012095	102.015723	1035.282107	1137.297830	1.146410
12096	0.012096	102.023065	1035.290925	1137.313990	1.146419
12097	0.012097	102.030402	1035.299747	1137.330149	1.146429
12098	0.012098	102.037734	1035.308572	1137.346306	1.146439
12099	0.012099	102.045061	1035.317401	1137.362461	1.146449
12100	0.012100	102.052382	1035.326233	1137.378615	1.146459
12101	0.012101	102.059698	1035.335068	1137.394767	1.146468
12102	0.012102	102.067009	1035.343908	1137.410917	1.146478
12103	0.012103	102.074315	1035.352751	1137.427066	1.146488
12104	0.012104	102.081616	1035.361597	1137.443213	1.146498
12105	0.012105	102.088911	1035.370447	1137.459358	1.146508
12106	0.012106	102.096202	1035.379300	1137.475502	1.146517
12107	0.012107	102.103487	1035.388157	1137.491644	1.146527
12108	0.012108	102.110766	1035.397018	1137.507784	1.146537
12109	0.012109	102.118041	1035.405882	1137.523923	1.146547
12110	0.012110	102.125311	1035.414749	1137.540060	1.146557
12111	0.012111	102.132575	1035.423620	1137.556195	1.146566
12112	0.012112	102.139834	1035.432495	1137.572329	1.146576
12113	0.012113	102.147087	1035.441373	1137.588461	1.146586
12114	0.012114	102.154336	1035.450255	1137.604591	1.146596
12115	0.012115	102.161579	1035.459140	1137.620720	1.146606
12116	0.012116	102.168817	1035.468029	1137.636847	1.146616
12117	0.012117	102.176050	1035.476922	1137.652972	1.146625
12118	0.012118	102.183278	1035.485818	1137.669096	1.146635
12119	0.012119	102.190500	1035.494717	1137.685218	1.146645
12120	0.012120	102.197718	1035.503620	1137.701338	1.146655
12121	0.012121	102.204930	1035.512527	1137.717457	1.146665
12122	0.012122	102.212136	1035.521437	1137.733574	1.146675
12123	0.012123	102.219338	1035.530351	1137.749689	1.146685
12124	0.012124	102.226534	1035.539268	1137.765803	1.146694
12125	0.012125	102.233725	1035.548189	1137.781915	1.146704
12126	0.012126	102.240911	1035.557114	1137.798025	1.146714
12127	0.012127	102.248092	1035.566042	1137.814133	1.146724
12128	0.012128	102.255267	1035.574973	1137.830240	1.146734
12129	0.012129	102.262437	1035.583908	1137.846346	1.146744
12130	0.012130	102.269602	1035.592847	1137.862449	1.146754
12131	0.012131	102.276762	1035.601789	1137.878551	1.146764
12132	0.012132	102.283916	1035.610735	1137.894652	1.146774
12133	0.012133	102.291066	1035.619684	1137.910750	1.146783
12134	0.012134	102.298210	1035.628637	1137.926847	1.146793
12135	0.012135	102.305348	1035.637594	1137.942942	1.146803
12136	0.012136	102.312482	1035.646554	1137.959036	1.146813
12137	0.012137	102.319610	1035.655518	1137.975128	1.146823
12138	0.012138	102.326733	1035.664485	1137.991218	1.146833
12139	0.012139	102.333851	1035.673456	1138.007307	1.146843
12140	0.012140	102.340964	1035.682430	1138.023394	1.146853
12141	0.012141	102.348071	1035.691408	1138.039479	1.146863
12142	0.012142	102.355173	1035.700390	1138.055562	1.146873
12143	0.012143	102.362270	1035.709375	1138.071644	1.146883
12144	0.012144	102.369361	1035.718363	1138.087725	1.146893
12145	0.012145	102.376448	1035.727355	1138.103803	1.146903
12146	0.012146	102.383529	1035.736351	1138.119880	1.146913
12147	0.012147	102.390605	1035.745351	1138.135955	1.146923
12148	0.012148	102.397675	1035.754354	1138.152029	1.146933
12149	0.012149	102.404740	1035.763360	1138.168101	1.146943
12150	0.012150	102.411800	1035.772370	1138.184171	1.146953
12151	0.012151	102.418855	1035.781384	1138.200239	1.146962
12152	0.012152	102.425905	1035.790401	1138.216306	1.146972
12153	0.012153	102.432949	1035.799422	1138.232371	1.146982
12154	0.012154	102.439988	1035.808447	1138.248435	1.146992
12155	0.012155	102.447022	1035.817475	1138.264497	1.147002
12156	0.012156	102.454050	1035.826506	1138.280557	1.147012
12157	0.012157	102.461074	1035.835542	1138.296615	1.147022
12158	0.012158	102.468092	1035.844580	1138.312672	1.147032
12159	0.012159	102.475104	1035.853623	1138.328727	1.147042
12160	0.012160	102.482112	1035.862669	1138.344781	1.147052
12161	0.012161	102.489114	1035.871718	1138.360833	1.147063
12162	0.012162	102.496111	1035.880772	1138.376883	1.147073
12163	0.012163	102.503103	1035.889828	1138.392931	1.147083
12164	0.012164	102.510089	1035.898889	1138.408978	1.147093
12165	0.012165	102.517070	1035.907953	1138.425023	1.147103
12166	0.012166	102.524046	1035.917020	1138.441066	1.147113
12167	0.012167	102.531017	1035.926091	1138.457108	1.147123
12168	0.012168	102.537982	1035.935166	1138.473148	1.147133
12169	0.012169	102.544942	1035.944244	1138.489187	1.147143
12170	0.012170	102.551897	1035.953326	1138.505223	1.147153
12171	0.012171	102.558847	1035.962412	1138.521258	1.147163
12172	0.012172	102.565791	1035.971501	1138.537292	1.147173
12173	0.012173	102.572730	1035.980594	1138.553324	1.147183
12174	0.012174	102.579663	1035.989690	1138.569354	1.147193
12175	0.012175	102.586592	1035.998790	1138.585382	1.147203
12176	0.012176	102.593515	1036.007894	1138.601409	1.147213
12177	0.012177	102.600433	1036.017001	1138.617434	1.147223
12178	0.012178	102.607345	1036.026112	1138.633457	1.147233
12179	0.012179	102.614253	1036.035226	1138.649479	1.147244
12180	0.012180	102.621155	1036.044344	1138.665499	1.147254
12181	0.012181	102.628052	1036.053466	1138.681517	1.147264
12182	0.012182	102.634943	1036.062591	1138.697534	1.147274
12183	0.012183	102.641829	1036.071720	1138.713549	1.147284
12184	0.012184	102.648710	1036.080852	1138.729562	1.147294
12185	0.012185	102.655586	1036.089988	1138.745574	1.147304
12186	0.012186	102.662456	1036.099128	1138.761584	1.147314
12187	0.012187	102.669321	1036.108271	1138.777592	1.147324
12188	0.012188	102.676181	1036.117418	1138.793598	1.147335
12189	0.012189	102.683035	1036.126568	1138.809603	1.147345
12190	0.012190	102.689884	1036.135722	1138.825607	1.147355
12191	0.012191	102.696728	1036.144880	1138.841608	1.147365
12192	0.012192	102.703567	1036.154041	1138.857608	1.147375
12193	0.012193	102.710400	1036.163206	1138.873606	1.147385
12194	0.012194	102.717228	1036.172375	1138.889603	1.147395
12195	0.012195	102.724051	1036.181547	1138.905598	1.147406
12196	0.012196	102.730868	1036.190723	1138.921591	1.147416
12197	0.012197	102.737680	1036.199902	1138.937582	1.147426
12198	0.012198	102.744487	1036.209085	1138.953572	1.147436
12199	0.012199	102.751288	1036.218272	1138.969560	1.147446
12200	0.012200	102.758084	1036.227462	1138.985547	1.147456
12201	0.012201	102.764875	1036.236656	1139.001532	1.147467
12202	0.012202	102.771661	1036.245854	1139.017515	1.147477
12203	0.012203	102.778441	1036.255055	1139.033496	1.147487
12204	0.012204	102.785216	1036.264260	1139.049476	1.147497
12205	0.012205	102.791986	1036.273468	1139.065454	1.147507
12206	0.012206	102.798750	1036.282681	1139.081431	1.147517
12207	0.012207	102.805509	1036.291896	1139.097405	1.147528
12208	0.012208	102.812263	1036.301116	1139.113378	1.147538
12209	0.012209	102.819011	1036.310339	1139.129350	1.147548
12210	0.012210	102.825754	1036.319565	1139.145319	1.147558
12211	0.012211	102.832492	1036.328795	1139.161288	1.147569
12212	0.012212	102.839225	1036.338029	1139.177254	1.147579
12213	0.012213	102.845952	1036.347267	1139.193219	1.147589
12214	0.012214	102.852674	1036.356508	1139.209182	1.147599
12215	0.012215	102.859390	1036.365753	1139.225143	1.147609
12216	0.012216	102.866101	1036.375001	1139.241103	1.147620
